location_name,sex_name,measure_name,weighting,age_name,age_midpoint,period,period_midpoint,cohort_midpoint,events,population,observed_rate,window,age_coverage,age_index,period_index,cohort_index,cohort_level,custom_fitted_rate,method_label
China,Female,DALYs,population,65-69 years,67.0,1995-1999,1997.0,1930.0,221741.58569642645,81232000.46936235,272.9731933415317,sensitivity_1990_2019,10-14 to 65-69,11,1,-10,1,273.2886583592335,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,DALYs,population,65-69 years,67.0,2000-2004,2002.0,1935.0,245772.46529331076,90368698.81440978,271.9663650331557,sensitivity_1990_2019,10-14 to 65-69,11,2,-9,2,273.7264139781498,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,DALYs,population,65-69 years,67.0,2005-2009,2007.0,1940.0,260447.67717979435,95202269.27211119,273.57297170655846,sensitivity_1990_2019,10-14 to 65-69,11,3,-8,3,272.86411793977027,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,DALYs,population,65-69 years,67.0,2010-2014,2012.0,1945.0,315907.46517018054,114647447.49927679,275.54688051138106,sensitivity_1990_2019,10-14 to 65-69,11,4,-7,4,274.9356882461512,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,DALYs,population,65-69 years,67.0,2015-2019,2017.0,1950.0,439756.0922136489,157856706.2720256,278.5792904204158,sensitivity_1990_2019,10-14 to 65-69,11,5,-6,5,278.27030307046704,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,10-14 years,12.0,1990-1994,1992.0,1980.0,15784.881040228565,245079123.5302365,6.440728534056926,sensitivity_1990_2019,10-14 to 65-69,0,0,0,11,6.39559367448602,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,10-14 years,12.0,1995-1999,1997.0,1985.0,17983.340819817342,280052727.6317071,6.421412486104028,sensitivity_1990_2019,10-14 to 65-69,0,1,1,12,6.409187304532924,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,10-14 years,12.0,2000-2004,2002.0,1990.0,17636.015978892196,276532964.4717258,6.377545625557923,sensitivity_1990_2019,10-14 to 65-69,0,2,2,13,6.357268967143266,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,10-14 years,12.0,2005-2009,2007.0,1995.0,12494.904628799371,202529402.7308478,6.169427480811031,sensitivity_1990_2019,10-14 to 65-69,0,3,3,14,6.221872816272228,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,10-14 years,12.0,2010-2014,2012.0,2000.0,10209.585328366506,167611520.93602276,6.091219309598354,sensitivity_1990_2019,10-14 to 65-69,0,4,4,15,6.143167066165752,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,10-14 years,12.0,2015-2019,2017.0,2005.0,10994.502859975693,179418689.3843522,6.127847047429478,sensitivity_1990_2019,10-14 to 65-69,0,5,5,16,6.127847047429471,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,15-19 years,17.0,1990-1994,1992.0,1975.0,75526.76008670358,280919087.07978284,26.885592172401402,sensitivity_1990_2019,10-14 to 65-69,1,0,-1,10,26.82416988666346,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,15-19 years,17.0,1995-1999,1997.0,1980.0,65426.058957198344,240302492.99765885,27.22654190601167,sensitivity_1990_2019,10-14 to 65-69,1,1,0,11,27.068276862185417,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,15-19 years,17.0,2000-2004,2002.0,1985.0,77130.5779001484,283934455.3254102,27.164923613004618,sensitivity_1990_2019,10-14 to 65-69,1,2,1,12,27.12135022865714,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,15-19 years,17.0,2005-2009,2007.0,1990.0,77620.3610059928,291983271.2459099,26.583838407858824,sensitivity_1990_2019,10-14 to 65-69,1,3,2,13,26.867849224666163,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,15-19 years,17.0,2010-2014,2012.0,1995.0,55622.67545797527,212391895.75578415,26.188699554681797,sensitivity_1990_2019,10-14 to 65-69,1,4,3,14,26.289972752158157,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,15-19 years,17.0,2015-2019,2017.0,2000.0,45059.80557975836,171699978.1392166,26.24333798296892,sensitivity_1990_2019,10-14 to 65-69,1,5,4,15,26.02668183393636,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,20-24 years,22.0,1990-1994,1992.0,1970.0,131018.04753616842,312630018.0155027,41.9083389265811,sensitivity_1990_2019,10-14 to 65-69,2,0,-2,9,41.90901692889179,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,20-24 years,22.0,1995-1999,1997.0,1975.0,112061.87527647358,265570395.79291472,42.196674422949116,sensitivity_1990_2019,10-14 to 65-69,2,1,-1,10,42.23025805847198,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,20-24 years,22.0,2000-2004,2002.0,1980.0,98662.45687682336,232552258.59371722,42.42592932592953,sensitivity_1990_2019,10-14 to 65-69,2,2,0,11,42.607558783505986,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,20-24 years,22.0,2005-2009,2007.0,1985.0,120938.77474164008,285115436.90724885,42.4174769537234,sensitivity_1990_2019,10-14 to 65-69,2,3,1,12,42.63745970225837,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,20-24 years,22.0,2010-2014,2012.0,1990.0,123705.19532213858,292782508.424566,42.25156618398556,sensitivity_1990_2019,10-14 to 65-69,2,4,2,13,42.229856718504394,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,20-24 years,22.0,2015-2019,2017.0,1995.0,87257.38990463983,208054988.43237755,41.939580762804155,sensitivity_1990_2019,10-14 to 65-69,2,5,3,14,41.43184863861054,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,25-29 years,27.0,1990-1994,1992.0,1965.0,100654.29132200801,298682181.84143275,33.699462988202065,sensitivity_1990_2019,10-14 to 65-69,3,0,-3,8,33.70545193675477,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,population,25-29 years,27.0,1995-1999,1997.0,1970.0,102366.79928786898,304889902.50322443,33.575004763165744,sensitivity_1990_2019,10-14 to 65-69,3,1,-2,9,33.84209653619157,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
