location_name,sex_name,measure_name,weighting,period,period_midpoint,period_curvature_rate_ratio,reference_period,method_label
United States of America,Female,Prevalence,population,1995-1999,1997.0,0.9768708421371552,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,2000-2004,2002.0,0.9889741077378276,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,2005-2009,2007.0,1.0,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,2010-2014,2012.0,0.9848501209188972,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,2015-2019,2017.0,0.9609382576954397,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,1990-1994,1992.0,0.9878386427279209,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,1995-1999,1997.0,0.9908138804554815,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,2000-2004,2002.0,0.993543798794411,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,2005-2009,2007.0,1.0,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,2010-2014,2012.0,0.9989772505201678,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,2015-2019,2017.0,0.9817147241819797,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,population,1990-1994,1992.0,1.014841391958522,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,population,1995-1999,1997.0,1.0070696030688224,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,population,2000-2004,2002.0,0.9996482251724509,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,population,2005-2009,2007.0,1.0,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,population,2010-2014,2012.0,1.015380901697949,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,population,2015-2019,2017.0,1.00977801380667,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,population,1990-1994,1992.0,0.9900654690858925,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,population,1995-1999,1997.0,0.9910168074583321,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,population,2000-2004,2002.0,0.9936532244831852,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,population,2005-2009,2007.0,1.0,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,population,2010-2014,2012.0,0.999568187328137,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,population,2015-2019,2017.0,0.983721219787133,2005-2009,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
