location_name,sex_name,measure_name,weighting,age_name,age_midpoint,descriptive_age_rate_ratio,reference_age,method_label
China,Female,Incidence,equal,55-59 years,57.0,1.1118773839657738,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,equal,60-64 years,62.0,0.988278357843248,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Incidence,equal,65-69 years,67.0,0.705441610785823,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,10-14 years,12.0,0.020528267536317382,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,15-19 years,17.0,0.15573005875113077,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,20-24 years,22.0,0.4791838601574872,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,25-29 years,27.0,0.7506402452441873,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,30-34 years,32.0,0.8954621745068261,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,35-39 years,37.0,0.9688107040344828,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,40-44 years,42.0,1.0,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,45-49 years,47.0,1.015332046016432,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,50-54 years,52.0,1.022973158285388,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,55-59 years,57.0,1.0245612142745204,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,60-64 years,62.0,1.0092352004325413,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Female,Prevalence,equal,65-69 years,67.0,0.9367355731458689,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,10-14 years,12.0,0.02143268953236801,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,15-19 years,17.0,0.16111265416283885,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,20-24 years,22.0,0.5150861604169309,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,25-29 years,27.0,0.8084351320238693,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,30-34 years,32.0,0.9506127676207414,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,35-39 years,37.0,1.0021563740057222,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,40-44 years,42.0,1.0,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,45-49 years,47.0,0.98422873134622,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,50-54 years,52.0,0.9665810266971137,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,55-59 years,57.0,0.9471510689021071,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,60-64 years,62.0,0.9098986205232307,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,65-69 years,67.0,0.8147271135890838,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,10-14 years,12.0,0.27773921789626527,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,15-19 years,17.0,1.2664699046851011,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,20-24 years,22.0,2.0938361764033897,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,25-29 years,27.0,1.7116947544086847,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,30-34 years,32.0,1.3150826229658965,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,35-39 years,37.0,1.0798402400066378,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,40-44 years,42.0,1.0,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,45-49 years,47.0,1.07511622449012,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,50-54 years,52.0,1.148871564876934,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,55-59 years,57.0,1.2198679264409715,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,60-64 years,62.0,1.0963618548353653,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,65-69 years,67.0,0.7809248135972695,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,10-14 years,12.0,0.019772460058047888,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,15-19 years,17.0,0.15461323755989193,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,20-24 years,22.0,0.4970743688623088,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,25-29 years,27.0,0.7870569731471357,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,30-34 years,32.0,0.9322967536691424,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,35-39 years,37.0,0.9917459879442456,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,40-44 years,42.0,1.0,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,45-49 years,47.0,0.9971143588156038,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,50-54 years,52.0,0.9927409649013043,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,55-59 years,57.0,0.9873317370746006,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,60-64 years,62.0,0.9675780996383837,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,65-69 years,67.0,0.8875885957292797,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,10-14 years,12.0,0.017783635907479507,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,15-19 years,17.0,0.17007667427482648,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,20-24 years,22.0,0.682233068595013,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,25-29 years,27.0,1.0015447698112487,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,30-34 years,32.0,1.0685691390268373,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,35-39 years,37.0,1.0525440090118658,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,40-44 years,42.0,1.0,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,45-49 years,47.0,0.9366387044184796,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,50-54 years,52.0,0.867264521348534,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,55-59 years,57.0,0.7935986538950952,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,60-64 years,62.0,0.7081218014832307,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,65-69 years,67.0,0.5906912400184289,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,10-14 years,12.0,0.4244749908147567,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,15-19 years,17.0,3.180431673600734,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,20-24 years,22.0,5.124251396370258,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,25-29 years,27.0,2.811183484186753,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,30-34 years,32.0,1.605448983137819,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,35-39 years,37.0,1.2121894297213338,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,40-44 years,42.0,1.0,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,45-49 years,47.0,0.9710566482038645,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,50-54 years,52.0,0.9417476077817338,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,55-59 years,57.0,0.9105364267270913,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,60-64 years,62.0,0.7848993928104105,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,65-69 years,67.0,0.5638434374101952,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,10-14 years,12.0,0.01568380726605712,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,15-19 years,17.0,0.16180429240779995,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,20-24 years,22.0,0.6588107915071422,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,25-29 years,27.0,0.9761859848743644,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,30-34 years,32.0,1.0498026732903931,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,35-39 years,37.0,1.0428795691380983,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,40-44 years,42.0,1.0,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,45-49 years,47.0,0.9459876126959937,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,50-54 years,52.0,0.8873911128437034,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,55-59 years,57.0,0.8252010789327611,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,60-64 years,62.0,0.7527253294027356,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,65-69 years,67.0,0.6460192456944496,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,10-14 years,12.0,0.02008356869936072,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,15-19 years,17.0,0.1691492684616144,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,20-24 years,22.0,0.6147455808045351,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,25-29 years,27.0,0.9424354643541557,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,30-34 years,32.0,1.0420624636175284,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,35-39 years,37.0,1.0446249876344456,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,40-44 years,42.0,1.0,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,45-49 years,47.0,0.927869354030931,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,50-54 years,52.0,0.8388831266914953,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,55-59 years,57.0,0.7406007881475886,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,60-64 years,62.0,0.6334555393992485,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,65-69 years,67.0,0.5034469703703158,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,10-14 years,12.0,0.4034772181548345,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,15-19 years,17.0,2.366651282639757,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,20-24 years,22.0,3.9494219704286673,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,25-29 years,27.0,2.6201581657099124,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,30-34 years,32.0,1.6281093514809413,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,35-39 years,37.0,1.2311199393370458,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,40-44 years,42.0,1.0,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,45-49 years,47.0,0.9351049021100823,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,50-54 years,52.0,0.8688956989238896,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,55-59 years,57.0,0.7994788850252617,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,60-64 years,62.0,0.6685814389888294,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,65-69 years,67.0,0.47818057218193105,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,10-14 years,12.0,0.018145865716100246,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,15-19 years,17.0,0.16212518247397706,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,20-24 years,22.0,0.5957845654763372,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,25-29 years,27.0,0.9214782378666673,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,30-34 years,32.0,1.0250583161920572,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,35-39 years,37.0,1.0362648794954523,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,40-44 years,42.0,1.0,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,45-49 years,47.0,0.9397124637980292,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,50-54 years,52.0,0.864951946312605,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,55-59 years,57.0,0.7803205755658192,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,60-64 years,62.0,0.6842514434827195,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,65-69 years,67.0,0.5612768641368748,40-44 years,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
