location_name,sex_name,age_name,year,official_population,reconstructed_population,absolute_difference,relative_difference_pct,key_match_status,reconstruction_available,comparison_status
China,Male,25-29 years,2012,57592649.57677828,57592649.576779366,-1.087784767150879e-06,-1.888756247792914e-12,both,True,compared
China,Male,25-29 years,2013,60659159.62974082,60659159.62974137,-5.513429641723633e-07,-9.089195556577463e-13,both,True,compared
China,Male,25-29 years,2014,62726563.22256144,62726563.22256152,-8.195638656616211e-08,-1.306565868679445e-13,both,True,compared
China,Male,25-29 years,2015,63300964.162493296,63300964.1624937,-4.023313522338867e-07,-6.355848722953159e-13,both,True,compared
China,Male,25-29 years,2016,62017458.08236649,62017458.08236759,-1.1026859283447266e-06,-1.7780250310811348e-12,both,True,compared
China,Male,25-29 years,2017,59394074.10198269,59394074.10198365,-9.611248970031738e-07,-1.6182168196660037e-12,both,True,compared
China,Male,25-29 years,2018,55930143.42659249,55930143.426592566,-7.450580596923828e-08,-1.3321225622642301e-13,both,True,compared
China,Male,25-29 years,2019,52102071.91539423,52102071.91539448,-2.4586915969848633e-07,-4.718990064305698e-13,both,True,compared
China,Male,25-29 years,2020,48481224.65408513,48481224.65408526,-1.341104507446289e-07,-2.7662347991724767e-13,both,True,compared
China,Male,25-29 years,2021,45643401.39954061,45643401.39954063,-2.2351741790771484e-08,-4.897036834550295e-14,both,True,compared
China,Male,25-29 years,2022,43411376.01037632,43411376.01037684,-5.21540641784668e-07,-1.2013916390487316e-12,both,True,compared
China,Male,25-29 years,2023,41562547.03585324,41562547.03585346,-2.2351741790771484e-07,-5.377856600436477e-13,both,True,compared
China,Male,30-34 years,1990,46161516.857446335,46161516.85744704,-7.078051567077637e-07,-1.5333230034306971e-12,both,True,compared
China,Male,30-34 years,1991,45050141.85099285,45050141.8509932,-3.501772880554199e-07,-7.77305628056979e-13,both,True,compared
China,Male,30-34 years,1992,45767545.97253076,45767545.97253103,-2.682209014892578e-07,-5.860504333141249e-13,both,True,compared
China,Male,30-34 years,1993,48773688.62760311,48773688.62760394,-8.270144462585449e-07,-1.6956159550961298e-12,both,True,compared
China,Male,30-34 years,1994,53099271.6504411,53099271.65044202,-9.164214134216309e-07,-1.725864376171755e-12,both,True,compared
China,Male,30-34 years,1995,57705282.62304925,57705282.62304981,-5.587935447692871e-07,-9.683576951169596e-13,both,True,compared
China,Male,30-34 years,1996,61667380.4706653,61667380.470666125,-8.270144462585449e-07,-1.3410889840731104e-12,both,True,compared
China,Male,30-34 years,1997,64541167.66744957,64541167.667450555,-9.834766387939453e-07,-1.5237974061165737e-12,both,True,compared
China,Male,30-34 years,1998,65889046.36130644,65889046.361306794,-3.5762786865234375e-07,-5.427728710645931e-13,both,True,compared
China,Male,30-34 years,1999,66182344.92747709,66182344.927477814,-7.227063179016113e-07,-1.0919926132770849e-12,both,True,compared
China,Male,30-34 years,2000,65863155.848605104,65863155.8486051,7.450580596923828e-09,1.1312213180385619e-14,both,True,compared
China,Male,30-34 years,2001,65350463.10146773,65350463.10146879,-1.0579824447631836e-06,-1.6189364153708989e-12,both,True,compared
China,Male,30-34 years,2002,64661701.08899279,64661701.08899296,-1.7136335372924805e-07,-2.6501522670027443e-13,both,True,compared
China,Male,30-34 years,2003,63810578.46196383,63810578.46196482,-9.909272193908691e-07,-1.552919975457581e-12,both,True,compared
China,Male,30-34 years,2004,62516361.9889072,62516361.98890806,-8.568167686462402e-07,-1.3705480315669557e-12,both,True,compared
China,Male,30-34 years,2005,60642444.4916021,60642444.49160318,-1.080334186553955e-06,-1.7814819234464768e-12,both,True,compared
China,Male,30-34 years,2006,58234916.87969371,58234916.879694365,-6.556510925292969e-07,-1.1258728056292974e-12,both,True,compared
China,Male,30-34 years,2007,55558700.87778638,55558700.87778735,-9.685754776000977e-07,-1.743337159251965e-12,both,True,compared
China,Male,30-34 years,2008,53013375.49887148,53013375.49887157,-8.940696716308594e-08,-1.6864982907000364e-13,both,True,compared
China,Male,30-34 years,2009,51027230.86693123,51027230.86693148,-2.5331974029541016e-07,-4.964403045033291e-13,both,True,compared
China,Male,30-34 years,2010,49703834.54907832,49703834.549078465,-1.4156103134155273e-07,-2.848090748446646e-13,both,True,compared
China,Male,30-34 years,2011,48834990.65631909,48834990.65631929,-2.0116567611694336e-07,-4.1192938385647705e-13,both,True,compared
China,Male,30-34 years,2012,48387629.40828967,48387629.40829059,-9.164214134216309e-07,-1.893916739935665e-12,both,True,compared
China,Male,30-34 years,2013,48621986.51597048,48621986.51597061,-1.2665987014770508e-07,-2.604991676062065e-13,both,True,compared
China,Male,30-34 years,2014,49769703.631367214,49769703.63136737,-1.564621925354004e-07,-3.1437236133508045e-13,both,True,compared
China,Male,30-34 years,2015,51909323.96926642,51909323.969267175,-7.525086402893066e-07,-1.4496598736959837e-12,both,True,compared
China,Male,30-34 years,2016,54992999.96968884,54992999.96968907,-2.3096799850463867e-07,-4.199952696378523e-13,both,True,compared
China,Male,30-34 years,2017,58446240.44334499,58446240.443345234,-2.4586915969848633e-07,-4.2067574891634e-13,both,True,compared
China,Male,30-34 years,2018,61530956.636488855,61530956.63648993,-1.0728836059570312e-06,-1.7436485057357191e-12,both,True,compared
China,Male,30-34 years,2019,63591556.98295951,63591556.982960016,-5.066394805908203e-07,-7.96708721452729e-13,both,True,compared
China,Male,30-34 years,2020,64117703.69830079,64117703.69830155,-7.599592208862305e-07,-1.1852564534471475e-12,both,True,compared
China,Male,30-34 years,2021,62734338.39546941,62734338.39547007,-6.556510925292969e-07,-1.0451231483404742e-12,both,True,compared
China,Male,30-34 years,2022,59997047.84313331,59997047.843134336,-1.0281801223754883e-06,-1.7137178566914506e-12,both,True,compared
China,Male,30-34 years,2023,56426224.68887825,56426224.68887838,-1.2665987014770508e-07,-2.2446986458172532e-13,both,True,compared
China,Male,35-39 years,1990,47340672.996194296,47340672.99619498,-6.854534149169922e-07,-1.4479164987200238e-12,both,True,compared
China,Male,35-39 years,1991,49330684.56039584,49330684.56039654,-7.003545761108398e-07,-1.419713880624121e-12,both,True,compared
China,Male,35-39 years,1992,50103624.48518901,50103624.48518927,-2.5331974029541016e-07,-5.05591647107872e-13,both,True,compared
China,Male,35-39 years,1993,49122594.46026366,49122594.46026403,-3.650784492492676e-07,-7.431986304074137e-13,both,True,compared
China,Male,35-39 years,1994,47027302.51004421,47027302.51004428,-6.705522537231445e-08,-1.4258786235504925e-13,both,True,compared
China,Male,35-39 years,1995,44854794.98267743,44854794.982677884,-4.544854164123535e-07,-1.0132370833215763e-12,both,True,compared
China,Male,35-39 years,1996,43759392.52256759,43759392.52256799,-3.948807716369629e-07,-9.023908899862241e-13,both,True,compared
China,Male,35-39 years,1997,44540650.67932487,44540650.67932487,0.0,0.0,both,True,compared
China,Male,35-39 years,1998,47587788.29867246,47587788.29867277,-3.129243850708008e-07,-6.575728695496662e-13,both,True,compared
China,Male,35-39 years,1999,51918503.19563775,51918503.19563776,-1.4901161193847656e-08,-2.870106084857175e-14,both,True,compared
China,Male,35-39 years,2000,56501170.19880946,56501170.19880995,-4.917383193969727e-07,-8.703152831467093e-13,both,True,compared
China,Male,35-39 years,2001,60418929.65200911,60418929.65200933,-2.2351741790771484e-07,-3.6994600731110806e-13,both,True,compared
China,Male,35-39 years,2002,63303568.75174474,63303568.75174554,-7.972121238708496e-07,-1.259347837082056e-12,both,True,compared
China,Male,35-39 years,2003,64760238.70864987,64760238.708650455,-5.885958671569824e-07,-9.08884647267931e-13,both,True,compared
China,Male,35-39 years,2004,65245690.95758511,65245690.957585305,-1.9371509552001953e-07,-2.9690097947763285e-13,both,True,compared
China,Male,35-39 years,2005,65163576.31261872,65163576.312619455,-7.37607479095459e-07,-1.1319321633865323e-12,both,True,compared
China,Male,35-39 years,2006,64870224.380736165,64870224.38073704,-8.717179298400879e-07,-1.3437874435639425e-12,both,True,compared
China,Male,35-39 years,2007,64373178.66132106,64373178.66132209,-1.0281801223754883e-06,-1.5972181951507008e-12,both,True,compared
China,Male,35-39 years,2008,63670728.43340621,63670728.433406524,-3.129243850708008e-07,-4.914729150587482e-13,both,True,compared
China,Male,35-39 years,2009,62469578.00334341,62469578.00334377,-3.5762786865234375e-07,-5.724832471786559e-13,both,True,compared
China,Male,35-39 years,2010,60624676.002251714,60624676.00225257,-8.568167686462402e-07,-1.4133135632995654e-12,both,True,compared
China,Male,35-39 years,2011,58181043.6958833,58181043.69588425,-9.5367431640625e-07,-1.639149550824797e-12,both,True,compared
China,Male,35-39 years,2012,55423066.06514603,55423066.06514659,-5.587935447692871e-07,-1.0082328251426283e-12,both,True,compared
China,Male,35-39 years,2013,52771632.649582975,52771632.649583034,-5.960464477539063e-08,-1.1294826743599271e-13,both,True,compared
China,Male,35-39 years,2014,50669366.18122334,50669366.18122383,-4.917383193969727e-07,-9.704844493973505e-13,both,True,compared
China,Male,35-39 years,2015,49233145.29013449,49233145.29013522,-7.301568984985352e-07,-1.4830596221217793e-12,both,True,compared
China,Male,35-39 years,2016,48277060.71698429,48277060.716984704,-4.172325134277344e-07,-8.642458907630811e-13,both,True,compared
China,Male,35-39 years,2017,47765659.37940603,47765659.3794064,-3.725290298461914e-07,-7.799097399392456e-13,both,True,compared
China,Male,35-39 years,2018,47960293.02882768,47960293.028828345,-6.631016731262207e-07,-1.382605549819405e-12,both,True,compared
China,Male,35-39 years,2019,49088885.1174783,49088885.11747858,-2.7567148208618164e-07,-5.615761723380995e-13,both,True,compared
China,Male,35-39 years,2020,51221336.878505975,51221336.87850671,-7.37607479095459e-07,-1.4400394914428355e-12,both,True,compared
China,Male,35-39 years,2021,54301514.401388064,54301514.40138818,-1.1920928955078125e-07,-2.1953216381702606e-13,both,True,compared
China,Male,35-39 years,2022,57741229.57738858,57741229.57738941,-8.344650268554688e-07,-1.4451805632872159e-12,both,True,compared
China,Male,35-39 years,2023,60809652.51521962,60809652.51522037,-7.450580596923828e-07,-1.2252299246503792e-12,both,True,compared
China,Male,40-44 years,1990,35283594.32994521,35283594.32994537,-1.6391277313232422e-07,-4.645580368018554e-13,both,True,compared
China,Male,40-44 years,1991,37269040.36682386,37269040.366824195,-3.3527612686157227e-07,-8.996103027112773e-13,both,True,compared
China,Male,40-44 years,1992,39155248.77843801,39155248.77843822,-2.086162567138672e-07,-5.327925711680011e-13,both,True,compared
China,Male,40-44 years,1993,41884295.41568928,41884295.41568934,-5.960464477539063e-08,-1.423078607001314e-13,both,True,compared
China,Male,40-44 years,1994,43386783.93954855,43386783.93954862,-6.705522537231445e-08,-1.5455219143632192e-13,both,True,compared
China,Male,40-44 years,1995,46069144.19926336,46069144.19926383,-4.76837158203125e-07,-1.035046703148329e-12,both,True,compared
China,Male,40-44 years,1996,47580726.49798563,47580726.49798585,-2.1606683731079102e-07,-4.5410579706036724e-13,both,True,compared
China,Male,40-44 years,1997,47999852.81463902,47999852.8146392,-1.862645149230957e-07,-3.8805226266504024e-13,both,True,compared
China,Male,40-44 years,1998,46842706.66921788,46842706.669218205,-3.2782554626464844e-07,-6.998433044862351e-13,both,True,compared
China,Male,40-44 years,1999,44737985.21458654,44737985.21458685,-3.0547380447387695e-07,-6.828063512665276e-13,both,True,compared
China,Male,40-44 years,2000,42677995.99237372,42677995.992373794,-7.450580596923828e-08,-1.7457662722155928e-13,both,True,compared
China,Male,40-44 years,2001,41763568.92938162,41763568.92938205,-4.3213367462158203e-07,-1.0347144310206836e-12,both,True,compared
China,Male,40-44 years,2002,42709041.08920493,42709041.08920509,-1.6391277313232422e-07,-3.8378940138216905e-13,both,True,compared
China,Male,40-44 years,2003,45862075.83531525,45862075.83531583,-5.811452865600586e-07,-1.2671587056959125e-12,both,True,compared
China,Male,40-44 years,2004,50262293.07508313,50262293.07508344,-3.129243850708008e-07,-6.225827870673272e-13,both,True,compared
China,Male,40-44 years,2005,54899864.820560776,54899864.820561744,-9.685754776000977e-07,-1.7642584016661412e-12,both,True,compared
China,Male,40-44 years,2006,58872395.28443166,58872395.28443249,-8.344650268554688e-07,-1.4174130725001033e-12,both,True,compared
China,Male,40-44 years,2007,61817767.47816309,61817767.478163935,-8.419156074523926e-07,-1.3619314345989545e-12,both,True,compared
China,Male,40-44 years,2008,63342424.87066109,63342424.870661534,-4.470348358154297e-07,-7.057431677556239e-13,both,True,compared
China,Male,40-44 years,2009,63889048.44903378,63889048.44903411,-3.2782554626464844e-07,-5.13116964836571e-13,both,True,compared
China,Male,40-44 years,2010,63855492.25522139,63855492.255221546,-1.564621925354004e-07,-2.4502542695942755e-13,both,True,compared
China,Male,40-44 years,2011,63595369.31239073,63595369.3123915,-7.674098014831543e-07,-1.2067070445231844e-12,both,True,compared
China,Male,40-44 years,2012,63113784.70078723,63113784.70078751,-2.7567148208618164e-07,-4.36784901100604e-13,both,True,compared
China,Male,40-44 years,2013,62408556.44320168,62408556.44320232,-6.332993507385254e-07,-1.0147636587538986e-12,both,True,compared
China,Male,40-44 years,2014,61193437.570047714,61193437.57004775,-3.725290298461914e-08,-6.087728433621007e-14,both,True,compared
China,Male,40-44 years,2015,59330757.72396071,59330757.72396124,-5.289912223815918e-07,-8.91596943431516e-13,both,True,compared
China,Male,40-44 years,2016,56871606.781493865,56871606.781494156,-2.905726432800293e-07,-5.109274376516863e-13,both,True,compared
China,Male,40-44 years,2017,54103708.23081007,54103708.23081095,-8.791685104370117e-07,-1.6249690440559445e-12,both,True,compared
China,Male,40-44 years,2018,51447559.02461677,51447559.0246174,-6.258487701416016e-07,-1.2164790361426939e-12,both,True,compared
China,Male,40-44 years,2019,49343244.90823092,49343244.908231616,-6.92903995513916e-07,-1.4042529971480108e-12,both,True,compared
China,Male,40-44 years,2020,47912094.21853122,47912094.21853197,-7.525086402893066e-07,-1.57060268928561e-12,both,True,compared
China,Male,40-44 years,2021,46978231.53754471,46978231.537545204,-4.917383193969727e-07,-1.0467365486160934e-12,both,True,compared
China,Male,40-44 years,2022,46496122.99411569,46496122.99411606,-3.725290298461914e-07,-8.012045001974396e-13,both,True,compared
China,Male,40-44 years,2023,46716567.11843333,46716567.11843388,-5.513429641723633e-07,-1.1801872401596382e-12,both,True,compared
China,Male,45-49 years,1990,27312208.79117025,27312208.791170456,-2.0489096641540527e-07,-7.501808732571068e-13,both,True,compared
China,Male,45-49 years,1991,28248737.507113744,28248737.507114027,-2.8312206268310547e-07,-1.0022467822210045e-12,both,True,compared
China,Male,45-49 years,1992,29487554.291225053,29487554.29122528,-2.2724270820617676e-07,-7.706393889499339e-13,both,True,compared
China,Male,45-49 years,1993,30381518.809570204,30381518.809570592,-3.8743019104003906e-07,-1.2752166653301027e-12,both,True,compared
China,Male,45-49 years,1994,33079896.44374556,33079896.443745833,-2.7194619178771973e-07,-8.220890057808412e-13,both,True,compared
China,Male,45-49 years,1995,34537228.672067724,34537228.672067985,-2.60770320892334e-07,-7.550412436630568e-13,both,True,compared
China,Male,45-49 years,1996,36283684.171230815,36283684.171231344,-5.289912223815918e-07,-1.4579313938605682e-12,both,True,compared
China,Male,45-49 years,1997,37936867.62014285,37936867.62014293,-8.195638656616211e-08,-2.1603361507539645e-13,both,True,compared
China,Male,45-49 years,1998,40420117.79648425,40420117.7964848,-5.513429641723633e-07,-1.3640310672729392e-12,both,True,compared
China,Male,45-49 years,1999,41748582.47326908,41748582.47326932,-2.384185791015625e-07,-5.710818547054092e-13,both,True,compared
China,Male,45-49 years,2000,44271248.60459757,44271248.604598,-4.3213367462158203e-07,-9.761045559864895e-13,both,True,compared
China,Male,45-49 years,2001,45745447.94295166,45745447.94295172,-5.960464477539063e-08,-1.3029634085061868e-13,both,True,compared
China,Male,45-49 years,2002,46245113.26296904,46245113.262969494,-4.544854164123535e-07,-9.827750098220314e-13,both,True,compared
China,Male,45-49 years,2003,45275477.84235734,45275477.842357695,-3.5762786865234375e-07,-7.898930849444643e-13,both,True,compared
China,Male,45-49 years,2004,43401164.17995776,43401164.179957956,-1.9371509552001953e-07,-4.4633617364917433e-13,both,True,compared
China,Male,45-49 years,2005,41552867.38270698,41552867.38270719,-2.1606683731079102e-07,-5.199805715470585e-13,both,True,compared
China,Male,45-49 years,2006,40789158.93055015,40789158.930550426,-2.7567148208618164e-07,-6.758449777195822e-13,both,True,compared
China,Male,45-49 years,2007,41828445.888857074,41828445.88885762,-5.438923835754395e-07,-1.3002930709417779e-12,both,True,compared
China,Male,45-49 years,2008,45027633.264239535,45027633.26424,-4.6193599700927734e-07,-1.0258944641803814e-12,both,True,compared
China,Male,45-49 years,2009,49450835.25869302,49450835.258693166,-1.4901161193847656e-07,-3.0133285142495474e-13,both,True,compared
China,Male,45-49 years,2010,54095446.52422387,54095446.52422404,-1.7136335372924805e-07,-3.167796270107721e-13,both,True,compared
China,Male,45-49 years,2011,58051959.4762625,58051959.476263404,-9.015202522277832e-07,-1.5529540438620606e-12,both,True,compared
China,Male,45-49 years,2012,60960822.64444351,60960822.64444367,-1.564621925354004e-07,-2.5666023808105826e-13,both,True,compared
China,Male,45-49 years,2013,62441274.861473456,62441274.86147377,-3.129243850708008e-07,-5.01149897667891e-13,both,True,compared
China,Male,45-49 years,2014,62944386.05404285,62944386.05404292,-6.705522537231445e-08,-1.0653090700533978e-13,both,True,compared
China,Male,45-49 years,2015,62879309.275281206,62879309.27528209,-8.866190910339355e-07,-1.41003312735574e-12,both,True,compared
China,Male,45-49 years,2016,62610935.73725833,62610935.73725882,-4.917383193969727e-07,-7.853872707804788e-13,both,True,compared
China,Male,45-49 years,2017,62137818.11579682,62137818.115797736,-9.164214134216309e-07,-1.4748207150013465e-12,both,True,compared
China,Male,45-49 years,2018,61454701.315559976,61454701.31556045,-4.76837158203125e-07,-7.759164848180502e-13,both,True,compared
China,Male,45-49 years,2019,60276051.05904639,60276051.05904695,-5.587935447692871e-07,-9.270573220231254e-13,both,True,compared
China,Male,45-49 years,2020,58459387.7545253,58459387.7545257,-4.023313522338867e-07,-6.882236843179094e-13,both,True,compared
China,Male,45-49 years,2021,56043831.81229632,56043831.812297165,-8.419156074523926e-07,-1.5022449040817935e-12,both,True,compared
China,Male,45-49 years,2022,53315480.2787586,53315480.27875939,-7.897615432739258e-07,-1.4812987506530527e-12,both,True,compared
China,Male,45-49 years,2023,50693937.38286563,50693937.38286639,-7.599592208862305e-07,-1.4991126357904368e-12,both,True,compared
China,Male,5-9 years,1990,54382227.14583449,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,1991,56471382.4044351,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,1992,58662100.451736085,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,1993,60475872.52354072,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,1994,61522764.48450756,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,1995,61557270.34501819,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,1996,60374514.49096254,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,1997,58206168.12840305,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,1998,55318834.12888783,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,1999,52029473.0216607,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2000,48817858.4461301,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2001,46248506.48859686,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2002,44175389.5115686,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2003,42409106.391553804,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2004,40869278.31700856,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2005,39585524.88533802,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2006,38648153.83376092,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2007,38098247.25884418,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2008,37908681.03621423,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2009,38077556.41327169,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2010,38604805.03391643,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2011,39462875.330910034,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2012,40634159.087931976,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2013,42033663.90623799,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2014,43394774.11917243,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2015,44204414.24591612,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2016,44388300.49606532,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2017,44687724.65954505,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2018,45365628.356425725,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2019,46270165.678984456,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2020,48046810.71861608,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2021,50804395.68386745,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2022,53035485.2735115,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,5-9 years,2023,53748923.7990593,,,,both,False,unavailable_zero_burden_number_and_rate
China,Male,50-54 years,1990,25323742.121751267,25323742.121751446,-1.7881393432617188e-07,-7.061118118581046e-13,both,True,compared
China,Male,50-54 years,1991,25277986.946769472,25277986.946769882,-4.0978193283081055e-07,-1.6211019243491645e-12,both,True,compared
China,Male,50-54 years,1992,25285312.284492563,25285312.284492865,-3.0174851417541504e-07,-1.1933746784708562e-12,both,True,compared
China,Male,50-54 years,1993,25532490.330820456,25532490.33082082,-3.650784492492676e-07,-1.429858366806385e-12,both,True,compared
China,Male,50-54 years,1994,25694056.52810465,25694056.528104674,-2.2351741790771484e-08,-8.699187598627224e-14,both,True,compared
China,Male,50-54 years,1995,26045319.989217464,26045319.989217762,-2.980232238769531e-07,-1.1442486558058498e-12,both,True,compared
China,Male,50-54 years,1996,26892236.79857096,26892236.79857103,-7.078051567077637e-08,-2.6320055189510157e-13,both,True,compared
China,Male,50-54 years,1997,28071377.12950364,28071377.12950382,-1.7881393432617188e-07,-6.369973710275669e-13,both,True,compared
China,Male,50-54 years,1998,28950703.01526007,28950703.015260503,-4.3213367462158203e-07,-1.4926534750945497e-12,both,True,compared
China,Male,50-54 years,1999,31591222.584930785,31591222.584931154,-3.688037395477295e-07,-1.1674247128493572e-12,both,True,compared
China,Male,50-54 years,2000,33051787.690851506,33051787.690851517,-1.1175870895385742e-08,-3.381321155732566e-14,both,True,compared
China,Male,50-54 years,2001,34812478.57999559,34812478.579995774,-1.862645149230957e-07,-5.350510004482402e-13,both,True,compared
China,Male,50-54 years,2002,36504917.24501711,36504917.2450175,-3.8743019104003906e-07,-1.061309599579829e-12,both,True,compared
China,Male,50-54 years,2003,39011348.61938679,39011348.6193874,-6.109476089477539e-07,-1.56607661762337e-12,both,True,compared
China,Male,50-54 years,2004,40438353.31737556,40438353.31737607,-5.066394805908203e-07,-1.2528687224589021e-12,both,True,compared
China,Male,50-54 years,2005,43010658.73437748,43010658.73437756,-8.195638656616211e-08,-1.905490150064969e-13,both,True,compared
China,Male,50-54 years,2006,44553335.22359065,44553335.22359108,-4.3213367462158203e-07,-9.699244118379056e-13,both,True,compared
China,Male,50-54 years,2007,45122375.63760903,45122375.6376096,-5.736947059631348e-07,-1.2714195515117477e-12,both,True,compared
China,Male,50-54 years,2008,44234753.664134,44234753.66413456,-5.587935447692871e-07,-1.2632455218629661e-12,both,True,compared
China,Male,50-54 years,2009,42446438.239954464,42446438.23995461,-1.4901161193847656e-07,-3.51057987706995e-13,both,True,compared
China,Male,50-54 years,2010,40674270.34274252,40674270.342743024,-5.066394805908203e-07,-1.2456018911257977e-12,both,True,compared
China,Male,50-54 years,2011,39958724.01106622,39958724.011066586,-3.650784492492676e-07,-9.136389068583929e-13,both,True,compared
China,Male,50-54 years,2012,41005321.14430369,41005321.14430405,-3.650784492492676e-07,-8.903196928137776e-13,both,True,compared
China,Male,50-54 years,2013,44157699.04940014,44157699.04940084,-7.003545761108398e-07,-1.5860305024664861e-12,both,True,compared
China,Male,50-54 years,2014,48488306.51233528,48488306.512335494,-2.1606683731079102e-07,-4.456060705189287e-13,both,True,compared
China,Male,50-54 years,2015,53007353.53287392,53007353.53287426,-3.3527612686157227e-07,-6.325087077845564e-13,both,True,compared
China,Male,50-54 years,2016,56823324.76748235,56823324.76748244,-8.940696716308594e-08,-1.5734202025125054e-13,both,True,compared
China,Male,50-54 years,2017,59599923.10313448,59599923.1031348,-3.203749656677246e-07,-5.375425822502034e-13,both,True,compared
China,Male,50-54 years,2018,60990823.2523687,60990823.252368934,-2.3096799850463867e-07,-3.7869303312882985e-13,both,True,compared
China,Male,50-54 years,2019,61454971.01297346,61454971.012973525,-6.705522537231445e-08,-1.0911277682997971e-13,both,True,compared
China,Male,50-54 years,2020,61397950.61210289,61397950.61210325,-3.650784492492676e-07,-5.946101549150121e-13,both,True,compared
China,Male,50-54 years,2021,61168812.847266495,61168812.84726703,-5.364418029785156e-07,-8.769858004567896e-13,both,True,compared
China,Male,50-54 years,2022,60740014.29139725,60740014.29139786,-6.109476089477539e-07,-1.0058404102718227e-12,both,True,compared
China,Male,50-54 years,2023,60097790.08189067,60097790.081891604,-9.313225746154785e-07,-1.5496785711195642e-12,both,True,compared
China,Male,55-59 years,1990,22797742.113009475,22797742.113009803,-3.2782554626464844e-07,-1.4379737459946773e-12,both,True,compared
China,Male,55-59 years,1991,23298987.480685703,23298987.48068577,-6.705522537231445e-08,-2.8780317354091723e-13,both,True,compared
China,Male,55-59 years,1992,23693018.48485277,23693018.484852977,-2.086162567138672e-07,-8.804967456858149e-13,both,True,compared
China,Male,55-59 years,1993,23865167.43319268,23865167.433192708,-2.60770320892334e-08,-1.0926817154010142e-13,both,True,compared
China,Male,55-59 years,1994,23848607.96002729,23848607.960027426,-1.3783574104309082e-07,-5.77961368957541e-13,both,True,compared
China,Male,55-59 years,1995,23772416.223912213,23772416.223912507,-2.942979335784912e-07,-1.2379807370294259e-12,both,True,compared
China,Male,55-59 years,1996,23650437.84484728,23650437.844847452,-1.7136335372924805e-07,-7.245673625724565e-13,both,True,compared
China,Male,55-59 years,1997,23594898.839785226,23594898.83978549,-2.644956111907959e-07,-1.1209864173895458e-12,both,True,compared
China,Male,55-59 years,1998,23784527.89893657,23784527.898936793,-2.2351741790771484e-07,-9.397597415322612e-13,both,True,compared
China,Male,55-59 years,1999,23922707.75815996,23922707.758159935,2.60770320892334e-08,1.0900535321023016e-13,both,True,compared
China,Male,55-59 years,2000,24275038.67246124,24275038.67246157,-3.2782554626464844e-07,-1.3504635386494742e-12,both,True,compared
China,Male,55-59 years,2001,25138594.942456767,25138594.942457005,-2.384185791015625e-07,-9.484164872671364e-13,both,True,compared
China,Male,55-59 years,2002,26345055.159398463,26345055.159398578,-1.1548399925231934e-07,-4.3835170795275793e-13,both,True,compared
China,Male,55-59 years,2003,27282815.93967206,27282815.939672183,-1.2293457984924316e-07,-4.505934435839647e-13,both,True,compared
China,Male,55-59 years,2004,29900614.50526997,29900614.505270444,-4.731118679046631e-07,-1.582281420407856e-12,both,True,compared
China,Male,55-59 years,2005,31393939.22176868,31393939.221769143,-4.6193599700927734e-07,-1.47141775916088e-12,both,True,compared
China,Male,55-59 years,2006,33173607.03499581,33173607.034996167,-3.5762786865234375e-07,-1.0780493911170757e-12,both,True,compared
