location_name,sex_name,measure_name,weighting,period,period_midpoint,period_curvature_rate_ratio,reference_period,method_label
China,Male,DALYs,equal,1999-2003,2001.0,1.00229412669405,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,2004-2008,2006.0,1.0010116081529226,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,2009-2013,2011.0,1.0,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,2014-2018,2016.0,1.001522167803622,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,equal,2019-2023,2021.0,1.0054954473045252,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,1994-1998,1996.0,0.9981291533876709,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,1999-2003,2001.0,0.9989142137319048,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,2004-2008,2006.0,1.0002758008002894,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,2009-2013,2011.0,1.0,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,2014-2018,2016.0,0.9963448184740188,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,equal,2019-2023,2021.0,0.9997278918696823,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,1994-1998,1996.0,1.0037699759966192,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,1999-2003,2001.0,1.0012093763478411,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,2004-2008,2006.0,0.9991039085175006,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,2009-2013,2011.0,1.0,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,2014-2018,2016.0,1.0022359101495222,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,equal,2019-2023,2021.0,1.0029731386922238,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,1994-1998,1996.0,0.9688265292040112,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,1999-2003,2001.0,0.9844954762806349,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,2004-2008,2006.0,1.0031752117996582,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,2009-2013,2011.0,1.0,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,2014-2018,2016.0,0.9766491083066408,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,equal,2019-2023,2021.0,0.9741065894426195,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,1994-1998,1996.0,1.0079340068003075,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,1999-2003,2001.0,0.9967011368467619,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,2004-2008,2006.0,0.9999038097844057,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,2009-2013,2011.0,1.0,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,2014-2018,2016.0,1.0039028320165762,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,equal,2019-2023,2021.0,1.0035700854466605,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,1994-1998,1996.0,0.9756654373581932,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,1999-2003,2001.0,0.9877735048338897,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,2004-2008,2006.0,1.0042309718457214,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,2009-2013,2011.0,1.0,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,2014-2018,2016.0,0.9783829214244687,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,equal,2019-2023,2021.0,0.9821023464635611,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,1994-1998,1996.0,0.9827811100942483,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,1999-2003,2001.0,0.9874148737305294,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,2004-2008,2006.0,0.993170009428942,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,2009-2013,2011.0,1.0,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,2014-2018,2016.0,0.9881174165979449,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,equal,2019-2023,2021.0,0.9810162156366079,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,1994-1998,1996.0,0.9962900675045978,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,1999-2003,2001.0,0.992091967827816,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,2004-2008,2006.0,0.9834177918224746,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,2009-2013,2011.0,1.0,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,2014-2018,2016.0,1.0012591743124988,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Incidence,equal,2019-2023,2021.0,0.9874990077760393,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,1994-1998,1996.0,0.9860515729939247,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,1999-2003,2001.0,0.9890532528604541,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,2004-2008,2006.0,0.9937904725974551,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,2009-2013,2011.0,1.0,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,2014-2018,2016.0,0.9883721623803412,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,Prevalence,equal,2019-2023,2021.0,0.9852310682584382,2009-2013,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
