location_name,sex_name,measure_name,weighting,cohort_index,cohort_midpoint,cohort_curvature_rate_ratio,reference_cohort_midpoint,method_label
China,Male,DALYs,population,-5,1959.0,0.9966364377536119,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,population,-4,1964.0,0.9999026609475671,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,population,-3,1969.0,1.0,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,population,-2,1974.0,0.998588301150521,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,population,-1,1979.0,0.9993131881160946,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,population,0,1984.0,1.00203037260559,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,population,1,1989.0,0.9964318679507406,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,population,2,1994.0,0.9799620844847525,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,population,3,1999.0,0.9837509004091604,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,population,4,2004.0,0.982951890822246,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,DALYs,population,5,2009.0,0.9797425024834326,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,-11,1929.0,1.008972685157921,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,-10,1934.0,1.004831422015452,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,-9,1939.0,1.0034824604461958,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,-8,1944.0,0.9950822620214853,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,-7,1949.0,0.9935923079705108,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,-6,1954.0,0.992246868368694,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,-5,1959.0,0.9906373883856453,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,-4,1964.0,0.9941051625584264,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,-3,1969.0,1.0,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,-2,1974.0,1.0063181480626462,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,-1,1979.0,1.0093098334474593,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,0,1984.0,1.0118449363837934,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,1,1989.0,1.0091617677348912,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,2,1994.0,0.9958500620707473,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,3,1999.0,0.9968785863604608,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,4,2004.0,0.9993473067765495,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Incidence,population,5,2009.0,0.9968927093937209,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,-11,1929.0,0.9788829998600841,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,-10,1934.0,0.9821326206574887,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,-9,1939.0,0.9843307096043576,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,-8,1944.0,0.9870389496558915,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,-7,1949.0,0.9912683344379083,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,-6,1954.0,0.9934124242274631,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,-5,1959.0,0.9958371543027842,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,-4,1964.0,0.999264702930705,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,-3,1969.0,1.0,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,-2,1974.0,0.9988719836520343,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,-1,1979.0,0.9998567389653845,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,0,1984.0,1.0025622468456827,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,1,1989.0,0.9963326148773735,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,2,1994.0,0.9807704005260406,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,3,1999.0,0.9811670912507667,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,4,2004.0,0.9808428703079813,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
China,Male,Prevalence,population,5,2009.0,0.9794725938984684,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,-11,1929.0,0.9740754331201279,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,-10,1934.0,0.9717504637779733,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,-9,1939.0,0.9679210133672492,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,-8,1944.0,0.9718849638990976,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,-7,1949.0,0.9800401285904371,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,-6,1954.0,0.98799969380695,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,-5,1959.0,0.9935104716356602,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,-4,1964.0,0.9981396921095478,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,-3,1969.0,1.0,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,-2,1974.0,0.9987701624952314,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,-1,1979.0,0.992994071676123,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,0,1984.0,0.9833299231859428,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,1,1989.0,0.9724760449780664,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,2,1994.0,0.9541069577912409,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,3,1999.0,0.9476612607619423,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,4,2004.0,0.9854548434607209,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,DALYs,population,5,2009.0,0.9945996650760163,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,-11,1929.0,0.9505157904009706,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,-10,1934.0,0.9535803334303281,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,-9,1939.0,0.9569120831238032,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,-8,1944.0,0.9589122663725177,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,-7,1949.0,0.9641893928549587,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,-6,1954.0,0.9719654567994409,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,-5,1959.0,0.9800196205617921,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,-4,1964.0,0.9888614796771648,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,-3,1969.0,1.0,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,-2,1974.0,1.0105889586813601,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,-1,1979.0,1.0152137244046124,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,0,1984.0,1.0071236030757207,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,1,1989.0,0.9975810629755463,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,2,1994.0,0.964741540517021,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,3,1999.0,0.9248017697767411,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,4,2004.0,0.938475450404119,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Incidence,population,5,2009.0,0.9447326336076746,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,-11,1929.0,0.9649569953721209,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,-10,1934.0,0.9664354318935832,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,-9,1939.0,0.9664385595167944,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,-8,1944.0,0.9716716609119612,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,-7,1949.0,0.9821799414056146,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,-6,1954.0,0.9907880029057424,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,-5,1959.0,0.996009329259346,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,-4,1964.0,0.9993288872178598,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,-3,1969.0,1.0,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,-2,1974.0,0.9976744978215806,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,-1,1979.0,0.9915500858359527,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,0,1984.0,0.9811878950857442,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,1,1989.0,0.9712323726125326,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,2,1994.0,0.9537891854018132,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,3,1999.0,0.9485721204399242,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,4,2004.0,0.9823812450709648,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Female,Prevalence,population,5,2009.0,0.9862927139028199,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,-11,1929.0,0.9747156738028567,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,-10,1934.0,0.9735186694009181,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,-9,1939.0,0.971074117316549,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,-8,1944.0,0.9729624045858035,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,-7,1949.0,0.979598956700991,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,-6,1954.0,0.9863042097252334,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,-5,1959.0,0.9929899433189133,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,-4,1964.0,0.9970062185389328,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,-3,1969.0,1.0,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,-2,1974.0,0.9996188693724066,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,-1,1979.0,0.9945463866629798,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
United States of America,Male,DALYs,population,0,1984.0,0.984594853989661,1969.0,Custom descriptive weighted least-squares age-period-cohort summaries; not asserted equivalent to conventional NCI APC estimable functions.
